stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"1322000","Altoggio","46.1672513851495","8.345807131427","",""
"1322001","Antronapiana","46.060121674738","8.11361957990831","",""
"1322002","Anzola","45.9898698225697","8.34571729989858","",""
"1322003","Baceno","46.2614983591677","8.31925293162473","",""
"1322004","Beura Cardezza, centro","46.0790618438814","8.29927439970313","",""
"1322005","Bognanco, T. Villa Elda","46.1222963432243","8.21077237789936","",""
"1322006","Boschetto","46.0656504576122","8.26113193273411","",""
"1322007","Cadarese","46.2978807772998","8.3626325767009","",""
"1322010","Campioli","45.9695691829797","8.04585965801774","",""
"1322012","Castiglione","46.0205875326422","8.2148866619012","",""
"1322013","Ceppo Morelli","45.9710364221151","8.06992552448265","",""
"1322014","Chiesa (Val Formazza)","46.3530849443472","8.42787721579558","",""
"1322015","Cosasca di Trontano","46.0967496675661","8.31182386422403","",""
"1322016","Cresti","46.0664046229574","8.2328978833503","",""
"1322017","Crevoladossola","46.1562758593614","8.30343359946918","",""
"1322018","Crodo, Bagni","46.2141837457637","8.32131905677849","",""
"1322019","Crodo, paese","46.224016613202","8.3235648449891","",""
"1322021","Croppo di Trontano","46.1103590121829","8.31194064521098","",""
"1322022","Crusinallo","45.6945937446539","0.595870494345107","",""
"1322023","Crusinallo, stazione","45.8978144032089","8.41460011589445","",""
"1322024","Cuzzago, bivio FS","45.9950124681701","8.3723253986179","",""
"1322025","Cuzzego di Cardezza","46.0506335666547","8.27917908679458","",""
"1322026","Domodossola, Cappuccina","46.1231804870982","8.28951869571624","",""
"1322027","Domodossola, Corso Cairoli 20","46.1250296717215","8.29151295564726","",""
"1322030","Domodossola, piazza Orsi Mose","46.1116481443012","8.29290534433784","",""
"1322031","Domodossola, piazza Repubblica","46.1149673650401","8.2918183828439","",""
"1322033","Domodossola, via Sant'Antonio","46.1223087960535","8.29057870775165","",""
"1322034","Domodossola, via Scappacino","46.121163123991","8.28403897248234","",""
"1322035","Domodossola, via Torino","46.1086712622384","8.29631894241797","",""
"1322036","Domodossola, via Turati","46.1210074601876","8.28910547068548","",""
"1322037","Fondotoce (ex stab. Gewa)","45.9459194203703","8.49004063346531","",""
"1322038","Fondovalle","46.3445650923203","8.42586498955888","",""
"1322039","Foppiano","46.3333830971239","8.40435033850122","",""
"1322040","Gabbio","46.1216114332874","8.23722776302036","",""
"1322041","Giosio","46.1582981587513","8.33162273308878","",""
"1322042","Gozzi","46.0188970358977","8.2418720530399","",""
"1322044","Gravellona Toce, bivio FS","45.9322382942441","8.4303565659801","",""
"1322045","Gravellona Toce, via Sempione","45.9289955599764","8.43171302205931","",""
"1322048","Locasca","46.0524415447647","8.13400235370782","",""
"1322049","Macugnaga, Borca","45.9628630932191","7.98509761219144","",""
"1322050","Macugnaga, Pecetto","45.9724661624338","7.95336013319908","",""
"1322051","Macugnaga, Pestarena","45.9593411343863","8.01267589141774","",""
"1322052","Macugnaga, Staffa","45.9682954630235","7.96749961577309","",""
"1322053","Madonna (Valle d'Antrona)","46.0482519327487","8.14155718524831","",""
"1322054","Malpensa, aeroporto","45.6263223618675","8.7128318071108","",""
"1322057","Megolo Mezzo","45.9915799300841","8.30794314219609","",""
"1322058","Migiandone Bivio","45.9868114693661","8.39559176447983","",""
"1322059","Miramonti","46.232132685143","8.32336721562657","",""
"1322061","Molini","46.0099072164743","8.18588904452578","",""
"1322062","Montecrestese","46.1653849536492","8.32661013380269","",""
"1322063","Nava","46.1695034615162","8.3365365176936","",""
"1322064","Naviledo","46.1599283890748","8.34076758268239","",""
"1322065","Oira","46.174697816417","8.31578543462755","",""
"1322066","Omegna, stazione","45.8718573783697","8.41265975488048","",""
"1322067","Omegna, Ospedale","45.8734085121291","8.4109080400762","",""
"1322068","Omegna, via de Amicis","45.8764793790876","8.41100685475747","",""
"1322070","Ornavasso, stazione","45.9711675352099","8.41424977293359","",""
"1322072","Pallanza, Tribunale","45.9282457678424","8.55477323284797","",""
"1322073","Pallanzeno, stazione","46.0429583524713","8.26048514572945","",""
"1322074","Passo","46.3151198378836","8.38144329875298","",""
"1322075","Piedilago","46.2791151848311","8.35259839497589","",""
"1322076","Piedimulera, stazione","46.0244174705878","8.26086243814883","",""
"1322077","Piedimulera, piazza Gramsci","46.0213984536963","8.25804172815631","",""
"1322078","Pieve Vergonte, centro","46.0099446510908","8.26406942371359","",""
"1322079","Ponte di Crevola","46.1528906749873","8.30438581367048","",""
"1322080","Ponte Formazza","46.3765417769691","8.4269070352886","",""
"1322081","Pontegrande","45.9904814729326","8.1473962345959","",""
"1322082","Pontemaglio","46.1804576889966","8.32344806400215","",""
"1322083","Pontetto di Montecrestese","46.1505196773816","8.31420439972728","",""
"1322084","Prata di Vogogna","46.0384998790105","8.27993367163335","",""
"1322085","Prato","46.05294652118","8.19670476054809","",""
"1322086","Preglia di Crevoladossola","46.1454848581969","8.29621114458386","",""
"1322087","Premia","46.2674230135132","8.33600651167589","",""
"1322088","Premosello","46.2686028996594","8.3407496163767","",""
"1322090","Rivasco","46.3275027946821","8.39119001958704","",""
"1322091","Roldo","46.1541663663428","8.32432841298071","",""
"1322092","Rumianca","45.993901597327","8.28818918909555","",""
"1322093","San Carlo","45.9881908699962","8.13300522374231","",""
"1322094","San Lorenzo","46.1267169207052","8.20008242601685","",""
"1322095","San Michele","46.3674429118756","8.42931452025038","",""
"1322096","San Rocco","46.3029326698351","8.3673936477074","",""
"1322097","Schieranco","46.0448414038186","8.15660396625941","",""
"1322098","Seppiana","45.9847329410541","8.12414783503965","",""
"1322099","Valbianca","45.9940763425331","8.16105062691642","",""
"1322100","Valdo","46.3725007787726","8.42751788968189","",""
"1322101","Vanzone","45.9804195897628","8.11494908652899","",""
"1322103","Verbania Intra, imb. Vecchio","45.9359306567375","8.57546143384412","",""
"1322104","Viganella","46.0516622511125","8.19434219135052","",""
"1322105","Villadossola, Bivio Gaggio","46.0680936666404","8.26307229374808","",""
"1322106","Villadossola, Corso Italia","46.0916476333918","8.28041876188684","",""
"1322108","Villadossola, Centro","46.0639052420998","8.26172482082171","",""
"1322109","Villadossola, Corso Sempione","46.0676885501733","8.26297347906681","",""
"1322110","Villadossola, Stab Sisma","46.0719140803149","8.26344958616746","",""
"1322111","Villadossola, Via B. Novello","46.0639052420998","8.26172482082171","",""
"1322112","Villadossola, Villagio Sisma","46.0700506489311","8.26055701095219","",""
"1322113","Vogogna, bivio FS","46.0216167765633","8.28350896646464","",""
"1322114","Vogogna/Piedimulera","46.0041170241182","8.30368512774877","",""
"1322116","Varzo, Stazione","46.2066121082546","8.24524971850866","",""
"1322117","Varzo, Piazza Mercato","46.2063820832263","8.25438558494943","",""
"1322118","San Domenico, bivio","46.2298583174031","8.21968366551906","",""
"1322119","Trasquera","46.2132389021895","8.21319782916682","",""
"1322120","San Domenico, paese","46.2493054681108","8.1913957172182","",""
"1322121","Ponte Campo","46.2523741330551","8.16926122861442","",""
"1322122","Croveo","46.2715835515338","8.3056793876798","",""
"1322123","Goglio","46.2935174040815","8.26683623478906","",""
"1322124","Devero","46.3142760073783","8.26005395439302","",""
"8000122","Heilbronn Industrieplatz","49.1553190692039","9.21789160937163","",""
"8000709","Neckarsulm Mitte","49.1934101714808","9.22294014126908","",""
"8000709:0:2","Neckarsulm Mitte","49.1934688770383","9.22294014126908","",""
"8001093","Hamburg-Altona","53.5526942617927","9.93517839753523","",""
"8001304","Kiel Hbf","54.314980686643","10.1319723268547","",""
"8002089","Neu-Ulm","48.3930426341847","10.0048247815227","","8002089P"
"8002089P","Neu-Ulm","48.3930426341847","10.0048247815227","1",""
"8002140","Augsburg Hbf","48.3654412174888","10.8855690188075","","8002140P"
"8002140P","Augsburg Hbf","48.3654412174888","10.8855690188075","1",""
"8002370:0:1","Lindau-Aeschach","47.5596775303476","9.68466521421795","",""
"8002371","Lindau Hbf","47.5443383536194","9.68047008184053","","8002371P"
"8002371:0:2","Lindau Hbf","47.5443989916144","9.68047008184053","","8002371P"
"8002371:0:4","Lindau Hbf","47.5444596295393","9.68047008184053","","8002371P"
"8002371:0:8","Lindau Hbf","47.544520267394","9.68047008184053","","8002371P"
"8002371P","Lindau Hbf","47.5443383536194","9.68047008184053","1",""
"8002373","Enzisweiler","47.5641450547965","9.66543228398227","","8002373P"
"8002373:0:1","Enzisweiler","47.5642662848858","9.66543228398227","","8002373P"
"8002373:0:2","Enzisweiler","47.5642056698763","9.66543228398227","","8002373P"
"8002373P","Enzisweiler","47.5641450547965","9.66543228398227","1",""
"8002374:0:1","Wasserburg (Bodensee)","47.5719577604057","9.63905774723685","",""
"8002375:0:1","Nonnenhorn","47.57517584405","9.61267422733859","","8002375P"
"8002375:0:2","Nonnenhorn","47.5752364463645","9.61267422733859","","8002375P"
"8002375P","Nonnenhorn","47.5751152416653","9.61267422733859","1",""
"8004238","Neckarsulm Nord","49.2020978361552","9.2286803759354","","8004238P"
"8004238:0:1","Neckarsulm Nord","49.2021565314021","9.2286803759354","","8004238P"
"8004238:0:2","Neckarsulm Nord","49.2022152265792","9.2286803759354","","8004238P"
"8004238P","Neckarsulm Nord","49.2020978361552","9.2286803759354","1",""
"8011068","Frankfurt (Main) Hbf","50.107143934153","8.66378379259105","","8011068P"
"8011068P","Frankfurt (Main) Hbf","50.107143934153","8.66378379259105","1",""
"8014002","Mannheim-Hbf","49.4641554100611","8.54805383452182","",""
"8014008","Mannheim Hbf","49.4793503131101","8.46891225797988","","8014008P"
"8014008:0:1","Mannheim Hbf","49.4794086786011","8.46891225797988","","8014008P"
"8014008:0:10","Mannheim Hbf","49.4804592455429","8.46891225797988","","8014008P"
"8014008:0:11","Mannheim Hbf","49.4806927018026","8.46891225797988","","8014008P"
"8014008:0:3","Mannheim Hbf","49.4799339648893","8.46891225797988","","8014008P"
"8014008:0:5","Mannheim Hbf","49.4795837746565","8.46891225797988","","8014008P"
"8014008:0:7b","Mannheim Hbf","49.4797588700859","8.46891225797988","","8014008P"
"8014008:0:8","Mannheim Hbf","49.4794670440224","8.46891225797988","","8014008P"
"8014008:0:9","Mannheim Hbf","49.4795254093743","8.46891225797988","","8014008P"
"8014008:0:9b","Mannheim Hbf","49.4797005050124","8.46891225797988","","8014008P"
"8014008P","Mannheim Hbf","49.4793503131101","8.46891225797988","1",""
"8014015","Mannheim ARENA","49.4597822807664","8.51636127129367","","8014015P"
"8014015:0:1","Mannheim ARENA","49.4598406695759","8.51636127129367","","8014015P"
"8014015:0:2","Mannheim ARENA","49.4598990583159","8.51636127129367","","8014015P"
"8014015P","Mannheim ARENA","49.4597822807664","8.51636127129367","1",""
"8014020:0:1","Heidelberg Pfaffengrund/Wiebl.","49.4119910841157","8.64156845561168","","8014020P"
"8014020:0:2","Heidelberg Pfaffengrund/Wiebl.","49.4120495298477","8.64156845561168","","8014020P"
"8014020P","Heidelberg Pfaffengrund/Wiebl.","49.4119326383141","8.64156845561168","1",""
"8014021","Heidelberg Hbf","49.4035683266194","8.67544392498055","","8014021P"
"8014021:0:1","Heidelberg Hbf","49.4038021492412","8.67544392498055","","8014021P"
"8014021:0:2","Heidelberg Hbf","49.4036852380695","8.67544392498055","","8014021P"
"8014021:0:3","Heidelberg Hbf","49.4038606047227","8.67544392498055","","8014021P"
"8014021:0:4","Heidelberg Hbf","49.4039190601346","8.67544392498055","","8014021P"
"8014021:0:5","Heidelberg Hbf","49.4036267823792","8.67544392498055","","8014021P"
"8014021:0:9","Heidelberg Hbf","49.4040359707496","8.67544392498055","","8014021P"
"8014021P","Heidelberg Hbf","49.4035683266194","8.67544392498055","1",""
"8014031:0:2","Heidelberg-Kirchheim","49.3794493903876","8.67539002606349","","8014031P"
"8014031P","Heidelberg-Kirchheim","49.3793909058499","8.67539002606349","1",""
"8014033:0:1","St Ilgen-Sandhausen","49.3413202588201","8.66871554350155","","8014033P"
"8014033P","St Ilgen-Sandhausen","49.3412617289193","8.66871554350155","1",""
"8014035:0:1","Wiesloch-Walldorf","49.2914158262893","8.66414311870475","","8014035P"
"8014035:0:2","Wiesloch-Walldorf","49.2914744154537","8.66414311870475","","8014035P"
"8014035P","Wiesloch-Walldorf","49.2913572370553","8.66414311870475","1",""
"8014036:0:2","Rot-Malsch","49.2434489690593","8.65220450857714","","8014036P"
"8014036P","Rot-Malsch","49.2433903228376","8.65220450857714","1",""
"8014037:0:1","Bad Schönborn-Kronau","49.2194040455605","8.64682360002451","","8014037P"
"8014037:0:2","Bad Schönborn-Kronau","49.219462720264","8.64682360002451","","8014037P"
"8014037P","Bad Schönborn-Kronau","49.2193453707874","8.64682360002451","1",""
"8014038:0:1","Bad Schönborn Süd","49.200061067939","8.64192778172538","","8014038P"
"8014038P","Bad Schönborn Süd","49.2000023702051","8.64192778172538","1",""
"8014039:0:2","Ubstadt-Weiher","49.167079579697","8.62334163849436","","8014039P"
"8014039P","Ubstadt-Weiher","49.1670208428284","8.62334163849436","1",""
"8014040:0:2b","Bruchsal","49.1248532993465","8.58965481533519","","8014040P"
"8014040:0:3b","Bruchsal","49.1246769383041","8.58965481533519","","8014040P"
"8014040:0:4","Bruchsal","49.1247357253879","8.58965481533519","","8014040P"
"8014040:0:5","Bruchsal","49.124794512402","8.58965481533519","","8014040P"
"8014040P","Bruchsal","49.1246181511505","8.58965481533519","1",""
"8014043","Karlsruhe-Durlach","49.0023255528038","8.46281269719986","","8014043P"
"8014043:0:1","Karlsruhe-Durlach","49.0023844848024","8.46281269719986","","8014043P"
"8014043:0:2","Karlsruhe-Durlach","49.0026791437495","8.46281269719986","","8014043P"
"8014043:0:2b","Karlsruhe-Durlach","49.0025612803799","8.46281269719986","","8014043P"
"8014043:0:6","Karlsruhe-Durlach","49.0027380753297","8.46281269719986","","8014043P"
"8014043P","Karlsruhe-Durlach","49.0023255528038","8.46281269719986","1",""
"8014061:0:1","Schwetzingen","49.3835548309932","8.57868638571456","","8014061P"
"8014061P","Schwetzingen","49.38343787162","8.57868638571456","1",""
"8014063:0:2","Hockenheim","49.3175923862046","8.53739083209784","","8014063P"
"8014063P","Hockenheim","49.317416711644","8.53739083209784","1",""
"8014066:0:1","Waghäusel","49.248357410929","8.50832134949968","","8014066P"
"8014066P","Waghäusel","49.2481814895439","8.50832134949968","1",""
"8014068:0:3","Graben-Neudorf","49.1619163428265","8.49062453840007","","8014068P"
"8014068P","Graben-Neudorf","49.1617988567701","8.49062453840007","1",""
"8014094:0:3","Bretten","49.0369596447948","8.69345514642965","","8014094P"
"8014094:0:5","Bretten","49.0370185357995","8.69345514642965","","8014094P"
"8014094P","Bretten","49.0369007537203","8.69345514642965","1",""
"8014112:0:2","Heidelberg Altstadt","49.4152931588691","8.72088071205764","","8014112P"
"8014112P","Heidelberg Altstadt","49.4152347169992","8.72088071205764","1",""
"8014113:0:2","Heidelberg Schlierbach/Ziegelh","49.4153691331959","8.76056828131556","","8014113P"
"8014113P","Heidelberg Schlierbach/Ziegelh","49.4153106914165","8.76056828131556","1",""
"8014114","Neckargemünd","49.3936766099977","8.78842503827998","","8014114P"
"8014114:0:1","Neckargemünd","49.393793544998","8.78842503827998","","8014114P"
"8014114:0:2","Neckargemünd","49.3937350775327","8.78842503827998","","8014114P"
"8014114:0:3","Neckargemünd","49.39391047972","8.78842503827998","","8014114P"
"8014114:0:4","Neckargemünd","49.3938520123938","8.78842503827998","","8014114P"
"8014114P","Neckargemünd","49.3936766099977","8.78842503827998","1",""
"8014121:0:1","Eberbach","49.4658251535292","8.98414997241119","","8014121P"
"8014121:0:3","Eberbach","49.4658835351384","8.98414997241119","","8014121P"
"8014121P","Eberbach","49.4657667718505","8.98414997241119","1",""
"8014126","Mosbach-Neckarelz","49.3484837929439","9.11309414831166","","8014126P"
"8014126:0:1","Mosbach-Neckarelz","49.3486593566666","9.11309414831166","","8014126P"
"8014126:0:12","Mosbach-Neckarelz","49.3487178777682","9.11309414831166","","8014126P"
"8014126:0:2","Mosbach-Neckarelz","49.3485423142544","9.11309414831166","","8014126P"
"8014126:0:3","Mosbach-Neckarelz","49.3486008354953","9.11309414831166","","8014126P"
"8014126P","Mosbach-Neckarelz","49.3484837929439","9.11309414831166","1",""
"8014130","Neckarzimmern","49.3165617531706","9.13758222296016","","8014130P"
"8014130:0:1","Neckarzimmern","49.3166203124436","9.13758222296016","","8014130P"
"8014130:0:2","Neckarzimmern","49.316678871647","9.13758222296016","","8014130P"
"8014130P","Neckarzimmern","49.3165617531706","9.13758222296016","1",""
"8014131","Hassmersheim","49.3040343244464","9.15413817364879","","8014131P"
"8014131:0:1","Hassmersheim","49.3040928986123","9.15413817364879","","8014131P"
"8014131:0:2","Hassmersheim","49.3041514727087","9.15413817364879","","8014131P"
"8014131P","Hassmersheim","49.3040343244464","9.15413817364879","1",""
"8014132","Gundelsheim (Neckar)","49.282937240168","9.15786618207841","","8014132P"
"8014132:0:1","Gundelsheim (Neckar)","49.2829958394085","9.15786618207841","","8014132P"
"8014132:0:2","Gundelsheim (Neckar)","49.2830544385793","9.15786618207841","","8014132P"
"8014132P","Gundelsheim (Neckar)","49.282937240168","9.15786618207841","1",""
"8014134","Offenau","49.246416376951","9.16528626632626","","8014134P"
"8014134:0:1","Offenau","49.2464750195788","9.16528626632626","","8014134P"
"8014134:0:2","Offenau","49.2465336621369","9.16528626632626","","8014134P"
"8014134P","Offenau","49.246416376951","9.16528626632626","1",""
"8014169","Bammental","49.3595898904577","8.78368193357917","","8014169P"
"8014169:0:2","Bammental","49.3596483985563","8.78368193357917","","8014169P"
"8014169P","Bammental","49.3595898904577","8.78368193357917","1",""
"8014170","Reilsheim","49.3539669374163","8.77883103104425","","8014170P"
"8014170:0:2","Reilsheim","49.3540254522043","8.77883103104425","","8014170P"
"8014170P","Reilsheim","49.3539669374163","8.77883103104425","1",""
"8014171","Mauer(b Heidelberg)","49.3358005829369","8.79554867848404","","8014171P"
"8014171:0:2","Mauer(b Heidelberg)","49.3358591193327","8.79554867848404","","8014171P"
"8014171P","Mauer(b Heidelberg)","49.3358005829369","8.79554867848404","1",""
"8014172","Meckesheim","49.3206607341402","8.81283226455291","","8014172P"
"8014172:0:2","Meckesheim","49.3208363971295","8.81283226455291","","8014172P"
"8014172:0:3","Meckesheim","49.3207192885396","8.81283226455291","","8014172P"
"8014172P","Meckesheim","49.3206607341402","8.81283226455291","1",""
"8014184","Zuzenhausen (D)","49.297397420589","8.82144710812882","",""
"8014184:0:1","Zuzenhausen (D)","49.297456002644","8.82144710812882","",""
"8014185","Hoffenheim","49.2720307091591","8.83840730069535","","8014185P"
"8014185:0:2","Hoffenheim","49.2720893213592","8.83840730069535","","8014185P"
"8014185P","Hoffenheim","49.2720307091591","8.83840730069535","1",""
"8014186","Sinsheim(Elsenz) Hbf","49.2503570066164","8.8750944969039","","8014186P"
"8014186:0:1","Sinsheim(Elsenz) Hbf","49.2505915579882","8.8750944969039","","8014186P"
"8014186:0:2","Sinsheim(Elsenz) Hbf","49.250650195657","8.8750944969039","","8014186P"
"8014186:0:3","Sinsheim(Elsenz) Hbf","49.2507088332561","8.8750944969039","","8014186P"
"8014186P","Sinsheim(Elsenz) Hbf","49.2503570066164","8.8750944969039","1",""
"8014187","Steinsfurt","49.2358243762121","8.90798181946009","","8014187P"
"8014187:0:1","Steinsfurt","49.235941686556","8.90798181946009","","8014187P"
"8014187:0:2","Steinsfurt","49.2358830314189","8.90798181946009","","8014187P"
"8014187P","Steinsfurt","49.2358243762121","8.90798181946009","1",""
"8014194","Grombach","49.2261453131799","8.99689706629462","","8014194P"
"8014194:0:1","Grombach","49.2262626465099","8.99689706629462","","8014194P"
"8014194:0:2","Grombach","49.2262039798798","8.99689706629462","","8014194P"
"8014194P","Grombach","49.2261453131799","8.99689706629462","1",""
"8014195","Babstadt","49.2401939984167","9.06070440093451","",""
"8014195:0:1","Babstadt","49.2402526484344","9.06070440093451","",""
"8014196","Bad Rappenau","49.2377658265529","9.10152384745058","","8014196P"
"8014196:0:1","Bad Rappenau","49.2378831322858","9.10152384745058","","8014196P"
"8014196:0:2","Bad Rappenau","49.2378244794542","9.10152384745058","","8014196P"
"8014196:0:3","Bad Rappenau","49.2379417850477","9.10152384745058","","8014196P"
"8014196P","Bad Rappenau","49.2377658265529","9.10152384745058","1",""
"8014198","Bad Wimpfen","49.2297414531406","9.16729849256297","","8014198P"
"8014198:0:1","Bad Wimpfen","49.2298001155705","9.16729849256297","","8014198P"
"8014198:0:2","Bad Wimpfen","49.2298587779307","9.16729849256297","","8014198P"
"8014198P","Bad Wimpfen","49.2297414531406","9.16729849256297","1",""
"8014200","Bad Wimpfen-Hohenstadt","49.242534080069","9.13875003282968","",""
"8014200:0:1","Bad Wimpfen-Hohenstadt","49.2425927273076","9.13875003282968","",""
"8014228","Karlsruhe Hbf","48.9935144344847","8.40218539866619","","8014228P"
"8014228:0:10","Karlsruhe Hbf","48.9938680879843","8.40218539866619","","8014228P"
"8014228:0:11","Karlsruhe Hbf","48.9940449137926","8.40218539866619","","8014228P"
"8014228:0:12","Karlsruhe Hbf","48.9939859719263","8.40218539866619","","8014228P"
"8014228:0:13","Karlsruhe Hbf","48.9944575049046","8.40218539866619","","8014228P"
"8014228:0:14","Karlsruhe Hbf","48.9943985635263","8.40218539866619","","8014228P"
"8014228:0:2","Karlsruhe Hbf","48.9943396220784","8.40218539866619","","8014228P"
"8014228:0:4","Karlsruhe Hbf","48.9941038555893","8.40218539866619","","8014228P"
"8014228:0:5","Karlsruhe Hbf","48.9936323192635","8.40218539866619","","8014228P"
"8014228:0:6","Karlsruhe Hbf","48.993573376909","8.40218539866619","","8014228P"
"8014228:0:7","Karlsruhe Hbf","48.9937502037634","8.40218539866619","","8014228P"
"8014228:0:8","Karlsruhe Hbf","48.9939270299901","8.40218539866619","","8014228P"
"8014228:0:9","Karlsruhe Hbf","48.9938091459087","8.40218539866619","","8014228P"
"8014228P","Karlsruhe Hbf","48.9935144344847","8.40218539866619","1",""
"8014238","Ettlingen West","48.9471818171211","8.38787523618817","","8014238P"
"8014238:0:1","Ettlingen West","48.947299811499","8.38787523618817","","8014238P"
"8014238:0:2","Ettlingen West","48.9472408143449","8.38787523618817","","8014238P"
"8014238P","Ettlingen West","48.9471818171211","8.38787523618817","1",""
"8014239","Bruchhausen (b Ettl)","48.9239905075111","8.37397829874091","","8014239P"
"8014239:0:1","Bruchhausen (b Ettl)","48.9241085567188","8.37397829874091","","8014239P"
"8014239:0:2","Bruchhausen (b Ettl)","48.9240495321499","8.37397829874091","","8014239P"
"8014239P","Bruchhausen (b Ettl)","48.9239905075111","8.37397829874091","1",""
"8014240","Malsch","48.8895022945634","8.32359179444763","","8014240P"
"8014240:0:1","Malsch","48.8896204252737","8.32359179444763","","8014240P"
"8014240:0:2","Malsch","48.8895613599534","8.32359179444763","","8014240P"
"8014240P","Malsch","48.8895022945634","8.32359179444763","1",""
"8014241","Muggensturm","48.876801615539","8.27429225164829","","8014241P"
"8014241:0:1","Muggensturm","48.8768606959308","8.27429225164829","","8014241P"
"8014241:0:2","Muggensturm","48.8769197762527","8.27429225164829","","8014241P"
"8014241:0:3","Muggensturm","48.8769788565049","8.27429225164829","","8014241P"
"8014241P","Muggensturm","48.876801615539","8.27429225164829","1",""
"8014245","Rastatt","48.8604809400902","8.21562328043428","","8014245P"
"8014245:0:1","Rastatt","48.8608946362802","8.21562328043428","","8014245P"
"8014245:0:2","Rastatt","48.8607173383317","8.21562328043428","","8014245P"
"8014245:0:3","Rastatt","48.8605400397552","8.21562328043428","","8014245P"
"8014245:0:4","Rastatt","48.8605991393505","8.21562328043428","","8014245P"
"8014245:0:5","Rastatt","48.8608355370338","8.21562328043428","","8014245P"
"8014245P","Rastatt","48.8604809400902","8.21562328043428","1",""
"8014277","Baden-Baden","48.7903277757812","8.19082977858913","","8014277P"
"8014277:0:1","Baden-Baden","48.7905053229377","8.19082977858913","","8014277P"
"8014277:0:2","Baden-Baden","48.790446140622","8.19082977858913","","8014277P"
"8014277:0:3","Baden-Baden","48.7903869582365","8.19082977858913","","8014277P"
"8014277:0:4","Baden-Baden","48.7905645051836","8.19082977858913","","8014277P"
"8014277:0:7","Baden-Baden","48.7906236873597","8.19082977858913","","8014277P"
"8014277P","Baden-Baden","48.7903277757812","8.19082977858913","1",""
"8014281","Bühl (Baden)","48.6966789333037","8.12929518161837","","8014281P"
"8014281:0:1","Bühl (Baden)","48.6967975189046","8.12929518161837","","8014281P"
"8014281:0:2","Bühl (Baden)","48.696738226139","8.12929518161837","","8014281P"
"8014281P","Bühl (Baden)","48.6966789333037","8.12929518161837","1",""
"8014283","Achern","48.6339911003154","8.06531716707448","","8014283P"
"8014283:0:2","Achern","48.6341098335145","8.06531716707448","","8014283P"
"8014283:0:3","Achern","48.6340504669499","8.06531716707448","","8014283P"
"8014283P","Achern","48.6339911003154","8.06531716707448","1",""
"8014288","Renchen (D)","48.5926609193181","8.00713328611396","","8014288P"
"8014288:0:1","Renchen (D)","48.5927797497511","8.00713328611396","","8014288P"
"8014288:0:2","Renchen (D)","48.5927203345695","8.00713328611396","","8014288P"
"8014288P","Renchen (D)","48.5926609193181","8.00713328611396","1",""
"8014289","Appenweier","48.5414606157058","7.9731949346752","","8014289P"
"8014289:0:1","Appenweier","48.5415795665076","7.9731949346752","","8014289P"
"8014289:0:2","Appenweier","48.5415200911416","7.9731949346752","","8014289P"
"8014289P","Appenweier","48.5414606157058","7.9731949346752","1",""
"8014309","Offenburg","48.4764776857793","7.94672158324851","","8014309P"
"8014309:0:2","Offenburg","48.4765967892152","7.94672158324851","","8014309P"
"8014309:0:3","Offenburg","48.4767158923715","7.94672158324851","","8014309P"
"8014309:0:4","Offenburg","48.4766563408283","7.94672158324851","","8014309P"
"8014309:0:5","Offenburg","48.4765372375322","7.94672158324851","","8014309P"
"8014309:0:6","Offenburg","48.4767754438448","7.94672158324851","","8014309P"
"8014309:0:7","Offenburg","48.4768349952482","7.94672158324851","","8014309P"
"8014309P","Offenburg","48.4764776857793","7.94672158324851","1",""
"8014318","Friesenheim (Baden)","48.3815945762439","7.86294469983986","","8014318P"
"8014318:0:1","Friesenheim (Baden)","48.3816542392915","7.86294469983986","","8014318P"
"8014318:0:2","Friesenheim (Baden)","48.3817139022693","7.86294469983986","","8014318P"
"8014318P","Friesenheim (Baden)","48.3815945762439","7.86294469983986","1",""
"8014319","Lahr (Schwarzw)","48.3404342856541","7.83473759991458","","8014319P"
"8014319:0:1","Lahr (Schwarzw)","48.3404939969306","7.83473759991458","","8014319P"
"8014319:0:2","Lahr (Schwarzw)","48.3405537081371","7.83473759991458","","8014319P"
"8014319:0:3","Lahr (Schwarzw)","48.3406134192736","7.83473759991458","","8014319P"
"8014319P","Lahr (Schwarzw)","48.3404342856541","7.83473759991458","1",""
"8014324","Orschweier","48.2741893631627","7.79027997649732","","8014324P"
"8014324:0:1","Orschweier","48.2742491519956","7.79027997649732","","8014324P"
"8014324:0:2","Orschweier","48.2743089407585","7.79027997649732","","8014324P"
"8014324P","Orschweier","48.2741893631627","7.79027997649732","1",""
"8014325","Ringsheim","48.2487249207313","7.77303232303982","","8014325P"
"8014325:0:1","Ringsheim","48.2487847393555","7.77303232303982","","8014325P"
"8014325:0:2","Ringsheim","48.2488445579099","7.77303232303982","","8014325P"
"8014325P","Ringsheim","48.2487249207313","7.77303232303982","1",""
"8014326","Herbolzheim (Breisgau)","48.2238702126374","7.76764243133435","","8014326P"
"8014326:0:1","Herbolzheim (Breisgau)","48.2239300603282","7.76764243133435","","8014326P"
"8014326:0:2","Herbolzheim (Breisgau)","48.2239899079492","7.76764243133435","","8014326P"
"8014326P","Herbolzheim (Breisgau)","48.2238702126374","7.76764243133435","1",""
"8014327","Kenzingen","48.1944525911259","7.76409408596159","","8014327P"
"8014327:0:1","Kenzingen","48.1945124732049","7.76409408596159","","8014327P"
